t,i,q
-0.296,-1.1385349,1.7815279
-0.2956,-1.1386856,1.7814475
-0.2952,-1.1388194,1.7819644
-0.2948,-1.2072401,1.7549834
-0.2944,-1.2424644,1.737617
-0.294,-1.2459406,1.7410096
-0.2936,-1.2465286,1.7414468
-0.2932,-1.2464903,1.741249
-0.2928,-1.2464903,1.7416805
-0.2924,-1.2464903,1.7419556
-0.292,-1.2460946,1.7415938
-0.2916,-1.246021,1.7417634
-0.2912,-1.2462547,1.7417634
-0.2908,-1.2458634,1.7416824
-0.2904,-1.2459086,1.741999
-0.29,-1.2566183,1.7402246
-0.2896,-1.3542108,1.7207476
-0.2892,-1.360933,1.7207941
-0.2888,-1.3637974,1.7233903
-0.2884,-1.3643301,1.7235184
-0.288,-1.3647786,1.7233903
-0.2876,-1.3644903,1.7232452
-0.2872,-1.3645807,1.7238206
-0.2868,-1.3644187,1.7231547
-0.2864,-1.3645807,1.7233375
-0.286,-1.3645807,1.7233338
-0.2856,-1.364511,1.7232942
-0.2852,-1.3643452,1.7240831
-0.2848,-1.3994248,1.7245756
-0.2844,-1.4795016,1.7224733
-0.284,-1.4877057,1.7265875
-0.2836,-1.4891768,1.7281553
-0.2832,-1.4894293,1.7279443
-0.2828,-1.4894124,1.7279443
-0.2824,-1.488913,1.7278068
-0.282,-1.488717,1.7283589
-0.2816,-1.488511,1.7280988
-0.2812,-1.4884632,1.7279443
-0.2808,-1.488717,1.7279443
-0.2804,-1.488403,1.7279443
-0.28,-1.488403,1.7277559
-0.2796,-1.5534282,1.7407052
-0.2792,-1.6101416,1.7510285
-0.2788,-1.6145436,1.7547427
-0.2784,-1.6152874,1.7550505
-0.278,-1.6156642,1.7549104
-0.2776,-1.615837,1.7555825
-0.2772,-1.615707,1.7554525
-0.2768,-1.615837,1.7553677
-0.2764,-1.6154941,1.7557295
-0.276,-1.6153753,1.755347
-0.2756,-1.615837,1.7551284
-0.2752,-1.6152874,1.7550329
-0.2748,-1.6166743,1.7552741
-0.2744,-1.7249122,1.7970906
-0.274,-1.7360284,1.8019674
-0.2736,-1.7396303,1.8044889
-0.2732,-1.7396869,1.8043419
-0.2728,-1.7395537,1.8049431
-0.2724,-1.7391919,1.8050448
-0.272,-1.7395368,1.8047
-0.2716,-1.7394105,1.804813
-0.2712,-1.7393276,1.8049525
-0.2708,-1.7393935,1.8050486
-0.2704,-1.7391881,1.8050486
-0.27,-1.7394237,1.8050015
-0.2696,-1.7760605,1.8266564
-0.2692,-1.8481252,1.8703739
-0.2688,-1.8539518,1.874296
-0.2684,-1.8554432,1.876112
-0.268,-1.8555135,1.8766284
-0.2676,-1.8555581,1.8763231
-0.2672,-1.8555361,1.8759613
-0.2668,-1.8556392,1.8761912
-0.2664,-1.8552315,1.8764267
-0.266,-1.8550016,1.8766566
-0.2656,-1.8550016,1.8763985
-0.2652,-1.8550016,1.8763344
-0.2648,-1.8555555,1.876568
-0.2644,-1.923357,1.9352291
-0.264,-1.9534875,1.9616188
-0.2636,-1.960195,1.9665919
-0.2632,-1.9610637,1.967271
-0.2628,-1.9613502,1.9667094
-0.2624,-1.9611033,1.9668733
-0.262,-1.9610537,1.96709
-0.2616,-1.960908,1.9667659
-0.2612,-1.9607673,1.9666378
-0.2608,-1.9609306,1.9667621
-0.2604,-1.9612792,1.9671089
-0.26,-1.9610945,1.9671089
-0.2596,-1.9681785,1.9748051
-0.2592,-2.0327093,2.0523459
-0.2588,-2.0488306,2.0695535
-0.2584,-2.0527616,2.0725159
-0.258,-2.053494,2.0728721
-0.2576,-2.0533018,2.0722955
-0.2572,-2.0530927,2.0722483
-0.2568,-2.0529965,2.0721918
-0.2564,-2.0530229,2.0719299
-0.256,-2.053249,2.0716284
-0.2556,-2.0527503,2.0718928
-0.2552,-2.0528024,2.0721579
-0.2548,-2.0529909,2.0717515
-0.2544,-2.064734,2.0924583
-0.254,-2.1194395,2.1838583
-0.2536,-2.1259142,2.189068
-0.2532,-2.1273112,2.1906591
-0.2528,-2.1273791,2.1905517
-0.2524,-2.1273791,2.1900203
-0.252,-2.1273037,2.1903407
-0.2516,-2.1273452,2.1900203
-0.2512,-2.1274714,2.1901063
-0.2508,-2.127396,2.1905084
-0.2504,-2.1273791,2.1901296
-0.25,-2.1273791,2.1897063
-0.2496,-2.1273791,2.1899613
-0.2492,-2.161039,2.2725117
-0.2488,-2.1727325,2.3106935
-0.2484,-2.1792691,2.3165907
-0.248,-2.1803031,2.3169644
-0.2476,-2.180614,2.3166585
-0.2472,-2.180614,2.3164914
-0.2468,-2.1807698,2.3163872
-0.2464,-2.1805725,2.3160781
-0.246,-2.1805292,2.3163551
-0.2456,-2.1803785,2.3161441
-0.2452,-2.1801429,2.3159858
-0.2448,-2.1801429,2.3158916
-0.2444,-2.1833086,2.330561
-0.244,-2.2056392,2.4454852
-0.2436,-2.2072972,2.4479423
-0.2432,-2.2116906,2.4513532
-0.2428,-2.2128062,2.451715
-0.2424,-2.212614,2.4519468
-0.242,-2.2126366,2.4513928
-0.2416,-2.2125707,2.4514474
-0.2412,-2.2127572,2.4516114
-0.2408,-2.2125707,2.4510347
-0.2404,-2.2127742,2.4513589
-0.24,-2.2125707,2.4513426
-0.2396,-2.2123502,2.4515272
-0.2392,-2.2142816,2.4980332
-0.2388,-2.2073857,2.5739648
-0.2384,-2.2181774,2.5842891
-0.238,-2.2198728,2.5857678
-0.2376,-2.2198728,2.585646
-0.2372,-2.2200726,2.5853991
-0.2368,-2.2198728,2.5851993
-0.2364,-2.2199256,2.5850693
-0.236,-2.2199293,2.5854349
-0.2356,-2.2199425,2.5854349
-0.2352,-2.2199124,2.5856962
-0.2348,-2.2196743,2.5854349
-0.2344,-2.2198728,2.585222
-0.234,-2.2056962,2.6616793
-0.2336,-2.1949771,2.7105863
-0.2332,-2.2017924,2.7170454
-0.2328,-2.2023188,2.7185894
-0.2324,-2.2029915,2.7183652
-0.232,-2.2029915,2.7186007
-0.2316,-2.2029915,2.7181372
-0.2312,-2.2028012,2.7181748
-0.2308,-2.203163,2.7181937
-0.2304,-2.2029915,2.718254
-0.23,-2.2028031,2.717847
-0.2296,-2.202756,2.7184725
-0.2292,-2.202756,2.7184657
-0.2288,-2.1604914,2.8226933
-0.2284,-2.158267,2.8396746
-0.228,-2.1615248,2.8435128
-0.2276,-2.1620839,2.8442251
-0.2272,-2.1620839,2.8438633
-0.2268,-2.1623194,2.8435222
-0.2264,-2.1623194,2.8435222
-0.226,-2.162555,2.8436321
-0.2256,-2.1622271,2.8429726
-0.2252,-2.1617698,2.8429726
-0.2248,-2.1617698,2.8432138
-0.2244,-2.1623194,2.8431912
-0.224,-2.1439186,2.8740362
-0.2236,-2.0912723,2.9481
-0.2232,-2.0972156,2.954605
-0.2228,-2.0986957,2.956563
-0.2224,-2.0989557,2.9565913
-0.222,-2.0992698,2.9564745
-0.2216,-2.0992698,2.9560379
-0.2212,-2.0992698,2.9563633
-0.2208,-2.0989959,2.956352
-0.2204,-2.0990613,2.9565084
-0.22,-2.0995053,2.9570115
-0.2196,-2.0996787,2.9566497
-0.2192,-2.0992698,2.9565875
-0.2188,-2.0363373,3.0268156
-0.2184,-2.0064222,3.044922
-0.218,-2.0140404,3.0546245
-0.2176,-2.0150989,3.0552841
-0.2172,-2.0150989,3.0558074
-0.2168,-2.0152195,3.0555982
-0.2164,-2.0147924,3.0552785
-0.216,-2.0153627,3.0553563
-0.2156,-2.0153345,3.0552389
-0.2152,-2.0151856,3.054813
-0.2148,-2.0153741,3.054813
-0.2144,-2.01557,3.054813
-0.214,-2.0052635,3.0628303
-0.2136,-1.9203452,3.114589
-0.2132,-1.9094217,3.1286162
-0.2128,-1.9136203,3.1338036
-0.2124,-1.9139564,3.1344424
-0.212,-1.9138112,3.1341755
-0.2116,-1.9139186,3.1338513
-0.2112,-1.9140468,3.1339569
-0.2108,-1.9139356,3.1343187
-0.2104,-1.9138112,3.1347088
-0.21,-1.9139526,3.134053
-0.2096,-1.9142503,3.1347439
-0.2092,-1.9140468,3.1343746
-0.2088,-1.8888808,3.14599
-0.2084,-1.7935001,3.1813169
-0.208,-1.7967634,3.1907897
-0.2076,-1.7982334,3.1937935
-0.2072,-1.7984689,3.19433
-0.2068,-1.7986781,3.1940247
-0.2064,-1.7987045,3.1942244
-0.206,-1.7987045,3.1940436
-0.2056,-1.7987459,3.1936309
-0.2052,-1.7987045,3.1944883
-0.2048,-1.7984369,3.1941265
-0.2044,-1.7984934,3.1938136
-0.204,-1.7990562,3.193673
-0.2036,-1.7184419,3.2140032
-0.2032,-1.6664267,3.2221401
-0.2028,-1.6711894,3.2296308
-0.2024,-1.6723188,3.23096
-0.202,-1.6719959,3.2306924
-0.2016,-1.672168,3.2310957
-0.2012,-1.6721341,3.230928
-0.2008,-1.6723527,3.230928
-0.2004,-1.6722434,3.2314776
-0.2,-1.6726052,3.2311635
-0.1996,-1.6726222,3.2311661
-0.1992,-1.6724036,3.2306924
-0.1988,-1.6652029,3.2314562
-0.1984,-1.5364597,3.2364728
-0.198,-1.5344581,3.2378466
-0.1976,-1.5374658,3.2432401
-0.1972,-1.5380663,3.2442175
-0.1968,-1.5380832,3.2440523
-0.1964,-1.5384187,3.2438231
-0.196,-1.5380983,3.2435756
-0.1956,-1.5377365,3.2442188
-0.1952,-1.5379476,3.2437584
-0.1948,-1.5381756,3.2434908
-0.1944,-1.5381831,3.2434889
-0.194,-1.5383998,3.2437169
-0.1936,-1.4886083,3.2387423
-0.1932,-1.3950586,3.2170043
-0.1928,-1.4009456,3.2292419
-0.1924,-1.4020336,3.2317131
-0.192,-1.4025424,3.2318827
-0.1916,-1.4027403,3.2319487
-0.1912,-1.4027403,3.2315756
-0.1908,-1.4028213,3.2319449
-0.1904,-1.4025047,3.2320128
-0.19,-1.4025989,3.2321843
-0.1896,-1.4027403,3.2319638
-0.1892,-1.4026159,3.232171
-0.1888,-1.4030633,3.2323578
-0.1884,-1.3149852,3.2049566
-0.188,-1.2638551,3.186603
-0.1876,-1.2681919,3.1955177
-0.1872,-1.2688201,3.1973275
-0.1868,-1.2683917,3.1974154
-0.1864,-1.2682585,3.1971912
-0.186,-1.2686291,3.1971874
-0.1856,-1.2684808,3.1972439
-0.1852,-1.2686065,3.1972439
-0.1848,-1.2683182,3.1976447
-0.1844,-1.2681052,3.1975806
-0.184,-1.2687955,3.1972439
-0.1836,-1.268337,3.1967841
-0.1832,-1.1571334,3.139638
-0.1828,-1.1407986,3.1351603
-0.1824,-1.142494,3.139161
-0.182,-1.14269,3.1397031
-0.1816,-1.1425355,3.1397345
-0.1812,-1.1427955,3.1397691
-0.1808,-1.1434111,3.1399405
-0.1804,-1.1432396,3.1400046
-0.18,-1.1432396,3.1398162
-0.1796,-1.1433188,3.139455
-0.1792,-1.1434752,3.1392496
-0.1788,-1.1434752,3.1392194
-0.1784,-1.1136055,3.1192816
-0.178,-1.0232208,3.0529349
-0.1776,-1.0264055,3.0596302
-0.1772,-1.0266655,3.0617634
-0.1768,-1.026918,3.0621359
-0.1764,-1.0267598,3.0624977
-0.176,-1.026641,3.0623884
-0.1756,-1.0269689,3.0625863
-0.1752,-1.0271668,3.0621698
-0.1748,-1.026805,3.0623507
-0.1744,-1.0265694,3.062112
-0.174,-1.0268012,3.0617634
-0.1736,-1.0271706,3.0622622
-0.1732,-0.9528362,2.9901513
-0.1728,-0.924188,2.9569013
-0.1724,-0.9271429,2.965796
-0.172,-0.9276303,2.9660882
-0.1716,-0.9276303,2.9661057
-0.1712,-0.9276303,2.9664022
-0.1708,-0.9273647,2.9661283
-0.1704,-0.927472,2.9661937
-0.17,-0.9279758,2.9666849
-0.1696,-0.928011,2.9668733
-0.1692,-0.9278659,2.96683
-0.1688,-0.9280562,2.9671541
-0.1684,-0.9187838,2.9545772
-0.168,-0.8516803,2.8577142
-0.1676,-0.8469657,2.8532482
-0.1672,-0.8479984,2.8575165
-0.1668,-0.8481341,2.857933
-0.1664,-0.8482604,2.858291
-0.166,-0.8484564,2.8581579
-0.1656,-0.8486976,2.8580253
-0.1652,-0.8483358,2.8579613
-0.1648,-0.8485242,2.8583363
-0.1644,-0.8487202,2.8582107
-0.164,-0.8486636,2.8582867
-0.1636,-0.8483018,2.858048
-0.1632,-0.8306846,2.8220668
-0.1628,-0.7864886,2.7289587
-0.1624,-0.788575,2.7362357
-0.162,-0.7894205,2.738384
-0.1616,-0.7895468,2.7381459
-0.1612,-0.7896749,2.7389349
-0.1608,-0.7895506,2.7389914
-0.1604,-0.78969,2.7390304
-0.16,-0.7897692,2.7392508
-0.1596,-0.7901819,2.7387439
-0.1592,-0.7899105,2.7391736
-0.1588,-0.7899105,2.7387502
-0.1584,-0.78956,2.7387615
-0.158,-0.7672918,2.6616338
-0.1576,-0.7505424,2.6061992
-0.1572,-0.7527019,2.6120932
-0.1568,-0.7532164,2.612602
-0.1564,-0.7533427,2.6127377
-0.156,-0.7528,2.6128281
-0.1556,-0.753126,2.612602
-0.1552,-0.7532604,2.6128375
-0.1548,-0.753614,2.6128375
-0.1544,-0.7532183,2.612497
-0.154,-0.7530072,2.6131202
-0.1536,-0.7532013,2.6127263
-0.1532,-0.7531749,2.6119111
-0.1528,-0.7395099,2.4906213
-0.1524,-0.73883,2.483304
-0.152,-0.7399733,2.4865247
-0.1516,-0.7399733,2.4869399
-0.1512,-0.7404444,2.4870662
-0.1508,-0.7402258,2.487428
-0.1504,-0.7402089,2.4876999
-0.15,-0.7399733,2.4879946
-0.1496,-0.7403351,2.4878683
-0.1492,-0.7402089,2.4874619
-0.1488,-0.7402089,2.4878714
-0.1484,-0.7402089,2.4881962
-0.148,-0.74448,2.4438946
-0.1476,-0.7487352,2.3549084
-0.1472,-0.7508319,2.360882
-0.1468,-0.7519865,2.3627376
-0.1464,-0.7519865,2.362879
-0.146,-0.7519205,2.3633086
-0.1456,-0.752011,2.36359
-0.1452,-0.7518848,2.36396
-0.1448,-0.751751,2.3636378
-0.1444,-0.7518697,2.3640919
-0.144,-0.7519865,2.3640844
-0.1436,-0.7518508,2.3638583
-0.1432,-0.7520323,2.3632498
-0.1428,-0.7746144,2.2852772
-0.1424,-0.7846843,2.240882
-0.142,-0.7874921,2.2458871
-0.1416,-0.7878326,2.2465549
-0.1412,-0.78781,2.2465398
-0.1408,-0.7879476,2.2463972
-0.1404,-0.7877441,2.2465103
-0.14,-0.7879476,2.2468357
-0.1396,-0.7879476,2.246553
-0.1392,-0.7879608,2.2463633
-0.1388,-0.7879513,2.2465549
-0.1384,-0.7882905,2.2467885
-0.138,-0.7964403,2.2570708
-0.1376,-0.9449734,2.4791511
-0.1372,-0.9151303,2.43298
-0.1368,-0.9178753,2.4395604
-0.1364,-0.9187309,2.4415649
-0.136,-0.9181266,2.4417477
-0.1356,-0.9178157,2.4419135
-0.1352,-0.9180116,2.4415517
-0.1348,-0.9179645,2.4415988
-0.1344,-0.9178157,2.4417477
-0.134,-0.9178157,2.4412766
-0.1336,-0.9178157,2.4415065
-0.1332,-0.9179306,2.4416327
-0.1328,-0.9180512,2.4417703
-0.1324,-0.9180512,2.4419437
-0.132,-0.8879887,2.3443522
-0.1316,-0.8812232,2.3222469
-0.1312,-0.8829356,2.3272358
-0.1308,-0.8831894,2.3279977
-0.1304,-0.8829582,2.3282113
-0.13,-0.8833778,2.3283997
-0.1296,-0.8828753,2.3280027
-0.1292,-0.8828753,2.3286221
-0.1288,-0.8832855,2.3282113
-0.1284,-0.8826838,2.3284336
-0.128,-0.8829036,2.3283338
-0.1276,-0.8828753,2.3278972
-0.1272,-0.8809684,2.3072676
-0.1268,-0.8683496,2.210661
-0.1264,-0.8699173,2.2140227
-0.126,-0.8710223,2.2164776
-0.1256,-0.8706266,2.2172012
-0.1252,-0.8710977,2.2170542
-0.1248,-0.8710977,2.2168733
-0.1244,-0.8708621,2.2171805
-0.124,-0.8708621,2.2171466
-0.1236,-0.8710977,2.2172559
-0.1232,-0.8710977,2.2171089
-0.1228,-0.8709922,2.2173444
-0.1224,-0.8708621,2.2173444
-0.122,-0.8750359,2.1684118
-0.1216,-0.8773413,2.1008794
-0.1212,-0.8808163,2.1082678
-0.1208,-0.881484,2.1093042
-0.1204,-0.8818037,2.1093042
-0.12,-0.8815719,2.1096183
-0.1196,-0.8813835,2.1096183
-0.1192,-0.881533,2.1088972
-0.1188,-0.8816794,2.1088784
-0.1184,-0.881619,2.1087596
-0.118,-0.88231,2.1088614
-0.1176,-0.8817497,2.1094349
-0.1172,-0.8819331,2.1093193
-0.1168,-0.8856715,2.1072207
-0.1164,-0.9113401,2.0004178
-0.116,-0.9139054,2.0056013
-0.1156,-0.9151127,2.0075454
-0.1152,-0.9153898,2.0075454
-0.1148,-0.9148715,2.007389
-0.1144,-0.9152334,2.007781
-0.114,-0.9150675,2.0078595
-0.1136,-0.9150675,2.0078595
-0.1132,-0.9150675,2.0077169
-0.1128,-0.9150675,2.0078953
-0.1124,-0.9150675,2.0080046
-0.112,-0.9150675,2.0080762
-0.1116,-0.9413891,1.9610346
-0.1112,-0.9665814,1.9108439
-0.1108,-0.9697377,1.9160291
-0.1104,-0.9701084,1.916607
-0.11,-0.969967,1.9168105
-0.1096,-0.9701084,1.9170291
-0.1092,-0.9701084,1.9164638
-0.1088,-0.9699218,1.9169066
-0.1084,-0.9699331,1.9169179
-0.108,-0.9703439,1.9169236
-0.1076,-0.9703439,1.9170932
-0.1072,-0.970261,1.916705
-0.1068,-0.9703175,1.9166485
-0.1064,-1.028746,1.8506782
-0.106,-1.043852,1.8362953
-0.1056,-1.0452082,1.8391221
-0.1052,-1.0459488,1.8395329
-0.1048,-1.045587,1.839543
-0.1044,-1.0457208,1.8392609
-0.104,-1.0457208,1.8397534
-0.1036,-1.0454852,1.8395593
-0.1032,-1.045653,1.8399211
-0.1028,-1.0457208,1.8402245
-0.1024,-1.0457208,1.8402245
-0.102,-1.0453251,1.8398287
-0.1016,-1.061817,1.8285634
-0.1012,-1.1364595,1.7765392
-0.1008,-1.1389418,1.7794159
-0.1004,-1.1398156,1.7803042
-0.1,-1.1401775,1.779923
-0.0996,-1.1400512,1.7800492
-0.0992,-1.1401605,1.7801585
-0.0988,-1.1397987,1.7803495
-0.0984,-1.1397403,1.7803935
-0.098,-1.1401021,1.7794425
-0.0976,-1.1401775,1.7794519
-0.0972,-1.1401775,1.779629
-0.0968,-1.1401775,1.7806083
-0.0964,-1.2072675,1.7546123
-0.096,-1.2428406,1.735485
-0.0956,-1.2468307,1.7396158
-0.0952,-1.2477466,1.7400932
-0.0948,-1.2477466,1.7407276
-0.0944,-1.2477447,1.7409782
-0.094,-1.2479821,1.7405165
-0.0936,-1.2478464,1.7408784
-0.0932,-1.2479294,1.740298
-0.0928,-1.247511,1.7403545
-0.0924,-1.247511,1.7405505
-0.092,-1.247511,1.7407427
-0.0916,-1.257655,1.7389941
-0.0912,-1.3447219,1.7214127
-0.0908,-1.3619707,1.719524
-0.0904,-1.3649557,1.7223055
-0.09,-1.365413,1.7220869
-0.0896,-1.3653075,1.722884
-0.0892,-1.3649407,1.7225354
-0.0888,-1.3650537,1.7229148
-0.0884,-1.3650311,1.7222414
-0.088,-1.3648163,1.7223696
-0.0876,-1.3648163,1.722563
-0.0872,-1.3650518,1.722955
-0.0868,-1.3652139,1.7229927
-0.0864,-1.3887329,1.7227495
-0.086,-1.4795961,1.7216599
-0.0856,-1.4884431,1.7258733
-0.0852,-1.4896592,1.7267276
-0.0848,-1.49006,1.7264525
-0.0844,-1.4899959,1.7266654
-0.084,-1.4905763,1.7261384
-0.0836,-1.4904444,1.7266748
-0.0832,-1.4895386,1.7262917
-0.0828,-1.4896856,1.7261648
-0.0824,-1.4900713,1.726688
-0.082,-1.4896592,1.726509
-0.0816,-1.4896592,1.7269236
-0.0812,-1.5559451,1.7398693
-0.0808,-1.6115561,1.7505806
-0.0804,-1.6160235,1.7535128
-0.08,-1.6165437,1.7540907
-0.0796,-1.6169369,1.7542471
-0.0792,-1.6168879,1.7542961
-0.0788,-1.6170933,1.754509
-0.0784,-1.6168709,1.754313
-0.078,-1.6168577,1.7542132
-0.0776,-1.6165399,1.7540944
-0.0772,-1.6163081,1.7540229
-0.0768,-1.6168094,1.7538042
-0.0764,-1.6182188,1.7543846
-0.076,-1.7316504,1.7985662
-0.0756,-1.73635,1.8008443
-0.0752,-1.7401372,1.8032496
-0.0748,-1.7408609,1.8037923
-0.0744,-1.740516,1.8037954
-0.074,-1.7408778,1.8038803
-0.0736,-1.7407685,1.8033212
-0.0732,-1.7407007,1.803536
-0.0728,-1.7405744,1.8034512
-0.0724,-1.7406762,1.8027804
-0.072,-1.740793,1.8033212
-0.0716,-1.7404312,1.8035304
-0.0712,-1.7732098,1.8228397
-0.0708,-1.8489971,1.8688243
-0.0704,-1.8549914,1.872987
-0.07,-1.857043,1.8746937
-0.0696,-1.8568697,1.874867
-0.0692,-1.856979,1.8745291
-0.0688,-1.8568075,1.8744852
-0.0684,-1.8569695,1.8749292
-0.068,-1.8574859,1.874722
-0.0676,-1.857141,1.8749292
-0.0672,-1.8568301,1.8749292
-0.0668,-1.857043,1.8745404
-0.0664,-1.8569148,1.8747897
-0.066,-1.9148795,1.9251279
-0.0656,-1.9539053,1.9600535
-0.0652,-1.9615838,1.9652414
-0.0648,-1.9627667,1.9657489
-0.0644,-1.9629023,1.9664022
-0.064,-1.9626272,1.9664588
-0.0636,-1.9628062,1.9666378
-0.0632,-1.9628062,1.9664663
-0.0628,-1.9624067,1.9663545
-0.0624,-1.9627158,1.9662088
-0.062,-1.9627874,1.9664022
-0.0616,-1.9625707,1.9662314
-0.0612,-1.9625707,1.9660907
-0.0608,-2.0302062,2.0462316
-0.0604,-2.0499663,2.0688079
-0.06,-2.0541064,2.0715216
-0.0596,-2.0549859,2.0719619
-0.0592,-2.0549859,2.0717961
-0.0588,-2.0545148,2.0715668
-0.0584,-2.0548652,2.0715555
-0.058,-2.054854,2.0716158
-0.0576,-2.054707,2.0714236
-0.0572,-2.0545148,2.0711447
-0.0568,-2.0547239,2.071563
-0.0564,-2.0543791,2.0713444
-0.056,-2.0603186,2.0812638
-0.0556,-2.1220934,2.1839846
-0.0552,-2.1276548,2.188004
-0.0548,-2.1291831,2.1891654
-0.0544,-2.1296316,2.1894952
-0.054,-2.1294205,2.1895555
-0.0536,-2.129462,2.1892351
-0.0532,-2.1294884,2.1894029
-0.0528,-2.1291065,2.1897841
-0.0524,-2.1295374,2.1897741
-0.052,-2.1292447,2.1893953
-0.0516,-2.1290725,2.1894368
-0.0512,-2.1292296,2.1894707
-0.0508,-2.1622814,2.2694733
-0.0504,-2.1734637,2.3093286
-0.05,-2.1816346,2.3150988
-0.0496,-2.1821649,2.3164814
-0.0492,-2.1821844,2.3165737
-0.0488,-2.1821844,2.3164983
-0.0484,-2.1824199,2.3167578
-0.048,-2.1822597,2.315884
-0.0476,-2.1822352,2.3165398
-0.0472,-2.1822428,2.3158237
-0.0468,-2.1821844,2.3160517
-0.0464,-2.1821844,2.3160781
-0.046,-2.1842476,2.3258519
-0.0456,-2.2052925,2.4352467
-0.0452,-2.2084549,2.4470057
-0.0448,-2.2140072,2.4517502
-0.0444,-2.2144149,2.4516792
-0.044,-2.2142886,2.4517885
-0.0436,-2.2145147,2.4516981
-0.0432,-2.2141152,2.4519544
-0.0428,-2.2145336,2.4516321
-0.0424,-2.2143992,2.4518846
-0.042,-2.214452,2.4520995
-0.0416,-2.2145336,2.4513871
-0.0412,-2.2145336,2.4515624
-0.0408,-2.2159499,2.4838549
-0.0404,-2.2099654,2.5702389
-0.04,-2.2195272,2.5828908
-0.0396,-2.222026,2.5853896
-0.0392,-2.2222195,2.5851861
-0.0388,-2.2226147,2.584732
-0.0384,-2.2217076,2.5850712
-0.038,-2.2218546,2.5850015
-0.0376,-2.2220713,2.5854349
-0.0372,-2.2223376,2.585749
-0.0368,-2.2220713,2.5855329
-0.0364,-2.2220185,2.5850165
-0.036,-2.2220148,2.585617
-0.0356,-2.2099073,2.6514991
-0.0352,-2.1973238,2.7112452
-0.0348,-2.2040901,2.7177452
-0.0344,-2.20482,2.7188168
-0.034,-2.205033,2.7190184
-0.0336,-2.2048031,2.7189204
-0.0332,-2.2051479,2.718754
-0.0328,-2.2052459,2.7185668
-0.0324,-2.204935,2.7181692
-0.032,-2.2047974,2.7183652
-0.0316,-2.2047974,2.7182106
-0.0312,-2.2045889,2.7183199
-0.0308,-2.2046329,2.7179581
-0.0304,-2.1631578,2.8247996
-0.03,-2.1585189,2.8378373
-0.0296,-2.1632107,2.8429217
-0.0292,-2.1639865,2.8432866
-0.0288,-2.1641429,2.8434261
-0.0284,-2.1638376,2.8429902
-0.028,-2.1637076,2.8430008
-0.0276,-2.1635719,2.8429726
-0.0272,-2.1636002,2.8428426
-0.0268,-2.1637698,2.8433074
-0.0264,-2.1633401,2.8433752
-0.026,-2.1635757,2.8429349
-0.0256,-2.1441763,2.8761258
-0.0252,-2.0916403,2.9465729
-0.0248,-2.098394,2.9541106
-0.0244,-2.1003791,2.9571302
-0.024,-2.1007616,2.957558
-0.0236,-2.1009972,2.9571472
-0.0232,-2.1007824,2.9570794
-0.0228,-2.1007616,2.956693
-0.0224,-2.1012252,2.9565913
-0.022,-2.1011197,2.9568231
-0.0216,-2.1010104,2.9570454
-0.0212,-2.1010933,2.9568231
-0.0208,-2.1009413,2.9565127
-0.0204,-2.0444241,3.0178224
-0.02,-2.0079065,3.044684
-0.0196,-2.0159896,3.0542118
-0.0192,-2.0168904,3.0551126
-0.0188,-2.0170619,3.0555379
-0.0184,-2.0170619,3.0550486
-0.018,-2.0168546,3.0548413
-0.0176,-2.0168659,3.0550882
-0.0172,-2.0165908,3.0550373
-0.0168,-2.0167114,3.0551692
-0.0164,-2.0165908,3.0550542
-0.016,-2.0165908,3.0551522
-0.0156,-2.0122165,3.0584527
-0.0152,-1.9278211,3.1108487
-0.0148,-1.9108319,3.128757
-0.0144,-1.9140732,3.1339882
-0.014,-1.914945,3.134857
-0.0136,-1.9153031,3.1350323
-0.0132,-1.9153182,3.1344299
-0.0128,-1.9150317,3.1346296
-0.0124,-1.9149224,3.1341943
-0.012,-1.9150675,3.1337609
-0.0116,-1.9151749,3.1338513
-0.0112,-1.9158483,3.1337232
-0.0108,-1.9155386,3.1338344
-0.0104,-1.8990461,3.1409121
-0.01,-1.7933968,3.1831267
-0.0096,-1.7974155,3.190801
-0.0092,-1.7990738,3.1929267
-0.0088,-1.7994896,3.1933771
-0.0084,-1.7996649,3.1933545
-0.008,-1.7996592,3.1932395
-0.0076,-1.7994896,3.1928551
-0.0072,-1.7995725,3.1932395
-0.0068,-1.7997252,3.1934487
-0.0064,-1.7997252,3.193808
-0.006,-1.7997252,3.1940341
-0.0056,-1.7999607,3.1933564
-0.0052,-1.7197526,3.2153966
-0.0048,-1.6671113,3.2214271
-0.0044,-1.6722076,3.2303193
-0.004,-1.6729915,3.2307113
-0.0036,-1.6730763,3.2306924
-0.0032,-1.6730763,3.2308601
-0.0028,-1.6730179,3.2308696
-0.0024,-1.6730254,3.2306924
-0.002,-1.6730763,3.2308526
-0.0016,-1.6735468,3.230894
-0.0012,-1.6735336,3.230928
-0.0008,-1.673609,3.230928
-0.0004,-1.6655749,3.2312583
0,-1.5348888,3.2357174
0.0004,-1.5349399,3.236679
0.0008,-1.5387107,3.2425096
0.0012,-1.5394394,3.2430197
0.0016,-1.5394055,3.243423
0.002,-1.5392038,3.2430197
0.0024,-1.5393885,3.2431535
0.0028,-1.5395581,3.2431384
0.0032,-1.5395751,3.2433551
0.0036,-1.5395223,3.2432138
0.004,-1.5398257,3.2428218
0.0044,-1.5396749,3.2424701
0.0048,-1.4986688,3.2390871
0.0052,-1.3973214,3.215453
0.0056,-1.4025147,3.2275704
