421,4430.3,0.2,-0.04,-8.93
422,4495,0.2,-0.03,-9.09
423,4560.7,0.2,-0.04,-9.21
424,4627.4,0.2,-0.04,-9.39
425,4695,0.2,-0.04,-9.47
426,4763.6,0.2,-0.04,-9.67
427,4833.2,0.2,-0.04,-9.8
428,4903.9,0.2,-0.04,-9.91
429,4975.5,0.2,-0.04,-10.07
430,5048.3,0.2,-0.04,-10.2
431,5122,0.2,-0.05,-10.41
432,5196.9,0.2,-0.04,-10.52
433,5272.8,0.2,-0.05,-10.7
434,5349.9,0.2,-0.05,-10.87
435,5428.1,0.2,-0.04,-10.98
436,5507.4,0.2,-0.05,-11.17
437,5587.9,0.2,-0.04,-11.33
438,5669.6,0.2,-0.05,-11.48
439,5752.4,0.2,-0.06,-11.67
440,5836.5,0.2,-0.05,-11.78
441,5921.8,0.2,-0.06,-11.98
442,6008.3,0.2,-0.04,-12.13
443,6096.1,0.2,-0.06,-12.3
444,6185.2,0.2,-0.04,-12.53
445,6275.6,0.2,-0.06,-12.72
446,6367.3,0.2,-0.07,-12.92
447,6460.4,0.2,-0.07,-13.06
448,6554.8,0.2,-0.07,-13.28
449,6650.6,0.2,-0.07,-13.45
450,6747.8,0.2,-0.08,-13.68
451,6846.4,0.2,-0.07,-13.81
452,6946.5,0.2,-0.07,-14.04
453,7048,0.2,-0.08,-14.26
454,7151,0.2,-0.07,-14.44
455,7255.5,0.2,-0.07,-14.72
456,7361.5,0.2,-0.08,-14.88
457,7469.1,0.2,-0.08,-15.11
458,7578.3,0.2,-0.08,-15.3
459,7689,0.2,-0.08,-15.54
460,7801.4,0.2,-0.08,-15.8
461,7915.4,0.2,-0.08,-16.03
462,8031.1,0.2,-0.08,-16.22
463,8148.5,0.2,-0.09,-16.48
464,8267.6,0.2,-0.08,-16.76
465,8388.4,0.2,-0.09,-17
466,8511,0.2,-0.09,-17.23
467,8635.4,0.2,-0.09,-17.46
468,8761.6,0.2,-0.09,-17.75
469,8889.6,0.2,-0.09,-17.98
470,9019.5,0.2,-0.09,-18.26
471,9151.3,0.2,-0.1,-18.5
472,9285.1,0.2,-0.12,-18.77
473,9420.8,0.2,-0.11,-19.02
474,9558.4,0.2,-0.12,-19.35
475,9698.1,0.2,-0.11,-19.64
476,9839.9,0.2,-0.12,-19.86
477,9983.7,0.2,-0.13,-20.21
478,10129.6,0.2,-0.12,-20.5
479,10277.6,0.2,-0.13,-20.85
480,10427.8,0.2,-0.14,-21.13
481,10580.2,0.2,-0.14,-21.35
482,10734.8,0.2,-0.13,-21.7
483,10891.7,0.2,-0.15,-22.04
484,11050.9,0.2,-0.16,-22.35
485,11212.4,0.2,-0.15,-22.67
486,11376.3,0.2,-0.15,-23.02
487,11542.5,0.2,-0.16,-23.36
488,11711.2,0.2,-0.16,-23.7
489,11882.4,0.2,-0.17,-24.05
490,12056,0.2,-0.17,-24.39
491,12232.2,0.2,-0.17,-24.72
492,12411,0.2,-0.18,-25.09
493,12592.3,0.2,-0.18,-25.48
494,12776.4,0.2,-0.2,-25.83
495,12963.1,0.2,-0.19,-26.17
496,13152.5,0.2,-0.21,-26.57
497,13344.8,0.2,-0.21,-26.97
498,13539.8,0.2,-0.22,-27.33
499,13737.7,0.2,-0.22,-27.77
500,13938.4,0.2,-0.22,-28.18
501,14142.1,0.2,-0.23,-28.58
502,14348.8,0.2,-0.24,-28.98
503,14558.5,0.2,-0.26,-29.4
504,14771.3,0.2,-0.26,-29.84
505,14987.2,0.2,-0.27,-30.28
506,15206.2,0.2,-0.28,-30.76
507,15428.4,0.2,-0.28,-31.15
508,15653.9,0.2,-0.28,-31.66
509,15882.7,0.2,-0.28,-32.07
510,16114.8,0.2,-0.3,-32.54
511,16350.3,0.2,-0.32,-33.04
512,16589.2,0.2,-0.31,-33.54
513,16831.7,0.2,-0.33,-34.02
514,17077.7,0.2,-0.34,-34.52
515,17327.2,0.2,-0.36,-35
516,17580.5,0.2,-0.36,-35.51
517,17837.4,0.2,-0.37,-36.02
518,18098.1,0.2,-0.38,-36.6
519,18362.6,0.2,-0.38,-37.11
520,18630.9,0.2,-0.41,-37.66
521,18903.2,0.2,-0.41,-38.14
522,19179.5,0.2,-0.41,-38.78
523,19459.8,0.2,-0.43,-39.33
524,19744.2,0.2,-0.45,-39.91
525,20032.7,0.2,-0.46,-40.45
526,20325.5,0.2,-0.47,-41.12
527,20622.5,0.2,-0.49,-41.69
528,20923.9,0.2,-0.5,-42.26
529,21229.7,0.2,-0.51,-42.9
530,21540,0.2,-0.52,-43.52
531,21854.8,0.2,-0.54,-44.16
532,22174.1,0.2,-0.56,-44.85
533,22498.2,0.2,-0.57,-45.48
534,22827,0.2,-0.6,-46.23
535,23160.6,0.2,-0.62,-46.88
536,23499.1,0.2,-0.63,-47.56
537,23842.5,0.2,-0.63,-48.24
538,24191,0.2,-0.66,-48.98
539,24544.5,0.2,-0.68,-49.67
540,24903.2,0.2,-0.69,-50.41
541,25267.1,0.2,-0.71,-51.12
542,25636.4,0.2,-0.74,-51.85
543,26011.1,0.2,-0.76,-52.59
544,26391.2,0.2,-0.79,-53.4
545,26776.9,0.2,-0.82,-54.14
546,27168.2,0.2,-0.82,-54.95
547,27565.3,0.2,-0.85,-55.75
548,27968.1,0.2,-0.88,-56.54
549,28376.9,0.2,-0.91,-57.39
550,28791.6,0.2,-0.94,-58.24
551,29212.4,0.2,-0.97,-59.09
552,29639.3,0.2,-0.99,-60.01
553,30072.4,0.2,-1.03,-60.85
554,30511.9,0.2,-1.06,-61.73
555,30957.8,0.2,-1.09,-62.64
556,31410.3,0.2,-1.13,-63.49
557,31869.3,0.2,-1.16,-64.46
558,32335.1,0.2,-1.2,-65.44
559,32807.6,0.2,-1.24,-66.36
560,33287.1,0.2,-1.28,-67.33
561,33773.6,0.2,-1.31,-68.32
562,34267.1,0.2,-1.35,-69.3
563,34767.9,0.2,-1.4,-70.32
564,35276,0.2,-1.44,-71.3
565,35791.6,0.2,-1.49,-72.39
566,36314.7,0.2,-1.54,-73.36
567,36845.4,0.2,-1.58,-74.49
568,37383.8,0.2,-1.63,-75.54
569,37930.2,0.2,-1.68,-76.68
570,38484.5,0.2,-1.74,-77.71
571,39046.9,0.2,-1.79,-78.86
572,39617.6,0.2,-1.84,-80.01
573,40196.6,0.2,-1.9,-81.11
574,40784,0.2,-1.97,-82.29
575,41380.1,0.2,-2.04,-83.46
576,41984.8,0.2,-2.09,-84.64
577,42598.4,0.2,-2.16,-85.91
578,43220.9,0.2,-2.24,-87.07
579,43852.6,0.2,-2.3,-88.31
580,44493.5,0.2,-2.38,-89.58
581,45143.7,0.2,-2.46,-90.83
582,45803.5,0.2,-2.54,-92.1
583,46472.9,0.2,-2.62,-93.39
584,47152,0.2,-2.7,-94.69
585,47841.1,0.2,-2.78,-96.04
586,48540.3,0.2,-2.88,-97.38
587,49249.7,0.2,-2.97,-98.69
588,49969.5,0.2,-3.07,-100.06
589,50699.7,0.2,-3.17,-101.38
590,51440.7,0.2,-3.26,-102.82
591,52192.5,0.2,-3.38,-104.24
592,52955.2,0.2,-3.48,-105.58
593,53729.1,0.2,-3.59,-107.01
594,54514.3,0.2,-3.71,-108.49
595,55311,0.2,-3.82,-109.93
596,56119.4,0.2,-3.94,-111.37
597,56939.5,0.2,-4.06,-112.85
598,57771.7,0.2,-4.19,-114.33
599,58616,0.2,-4.32,-115.83
600,59472.6,0.2,-4.46,-117.31
601,60341.8,0.2,-4.6,-118.81
602,61223.6,0.2,-4.74,-120.31
603,62118.4,0.2,-4.88,-121.82
604,63026.2,0.2,-5.05,-123.33
605,63947.3,0.2,-5.2,-124.88
606,64881.8,0.2,-5.35,-126.39
607,65830,0.2,-5.51,-127.98
608,66792.1,0.2,-5.69,-129.48
609,67768.2,0.2,-5.86,-131.01
610,68758.6,0.2,-6.04,-132.62
611,69763.5,0.2,-6.22,-134.12
612,70783.1,0.2,-6.4,-135.69
613,71817.5,0.2,-6.6,-137.21
614,72867.1,0.2,-6.79,-138.83
615,73932,0.2,-6.99,-140.34
616,75012.5,0.2,-7.18,-141.91
617,76108.7,0.2,-7.39,-143.46
618,77221,0.2,-7.59,-145.01
619,78349.6,0.2,-7.84,-146.62
620,79494.6,0.2,-8.06,-148.15
621,80656.4,0.2,-8.27,-149.74
622,81835.1,0.2,-8.5,-151.25
623,83031.1,0.2,-8.74,-152.78
624,84244.5,0.2,-8.98,-154.3
625,85475.7,0.2,-9.21,-155.82
626,86724.9,0.2,-9.44,-157.37
627,87992.3,0.2,-9.69,-158.81
628,89278.3,0.2,-9.95,-160.42
629,90583,0.2,-10.18,-161.91
630,91906.8,0.2,-10.43,-163.39
631,93250,0.2,-10.68,-164.82
632,94612.8,0.2,-10.94,-166.37
633,95995.5,0.2,-11.22,-167.82
634,97398.4,0.2,-11.5,-169.25
635,98821.9,0.2,-11.73,189.41
636,100266.1,0.2,-12,187.97
637,101731.4,0.2,-12.27,186.51
638,103218.2,0.2,-12.55,185.1
639,104726.6,0.2,-12.84,183.66
640,106257.2,0.2,-13.14,182.19
641,107810,0.2,-13.42,180.86
642,109385.6,0.2,-13.71,179.43
643,110984.2,0.2,-14.01,178.11
644,112606.2,0.2,-14.3,176.65
645,114251.9,0.2,-14.62,175.35
646,115921.6,0.2,-14.89,174
647,117615.7,0.2,-15.21,172.68
648,119334.6,0.2,-15.52,171.35
649,121078.6,0.2,-15.87,169.96
650,122848.1,0.2,-16.17,168.66
651,124643.5,0.2,-16.49,167.37
652,126465.1,0.2,-16.8,166.03
653,128313.3,0.2,-17.12,164.72
654,130188.5,0.2,-17.46,163.46
655,132091.1,0.2,-17.76,162.25
656,134021.6,0.2,-18.1,161
657,135980.2,0.2,-18.41,159.79
658,137967.5,0.2,-18.75,158.48
659,139983.8,0.2,-19.09,157.37
660,142029.6,0.2,-19.41,156.11
661,144105.2,0.2,-19.74,154.81
662,146211.3,0.2,-20.06,153.6
663,148348.1,0.2,-20.38,152.44
664,150516.1,0.2,-20.72,151.24
665,152715.8,0.2,-21.07,149.97
666,154947.6,0.2,-21.41,148.85
667,157212.1,0.2,-21.75,147.65
668,159509.7,0.2,-22.11,146.44
669,161840.8,0.2,-22.47,145.29
670,164206,0.2,-22.79,144.09
671,166605.8,0.2,-23.16,142.93
672,169040.6,0.2,-23.51,141.73
673,171511.1,0.2,-23.86,140.57
674,174017.6,0.2,-24.21,139.47
675,176560.8,0.2,-24.54,138.3
676,179141.1,0.2,-24.9,137.12
677,181759.1,0.2,-25.24,136
678,184415.5,0.2,-25.59,134.87
679,187110.6,0.2,-25.96,133.66
680,189845.1,0.2,-26.33,132.34
681,192619.6,0.2,-26.67,131.14
682,195434.6,0.2,-27.04,130.11
683,198290.8,0.2,-27.41,128.96
684,201188.7,0.2,-27.77,127.53
685,204128.9,0.2,-28.13,126.48
686,207112.1,0.2,-28.48,125.3
687,210139,0.2,-28.92,124.13
688,213210,0.2,-29.29,122.93
689,216326,0.2,-29.65,121.38
690,219487.4,0.2,-30.02,120.35
691,222695.1,0.2,-30.4,119.12
692,225949.7,0.2,-30.73,117.83
693,229251.8,0.2,-31.13,116.79
694,232602.2,0.2,-31.48,115.21
695,236001.5,0.2,-31.86,114.21
696,239450.6,0.2,-32.23,112.71
697,242950,0.2,-32.6,111.27
698,246500.6,0.2,-32.95,110.2
699,250103,0.2,-33.34,108.89
700,253758.1,0.2,-33.63,107.34
701,257466.7,0.2,-34.03,106.08
702,261229.4,0.2,-34.43,104.68
703,265047.1,0.2,-34.76,103.12
704,268920.6,0.2,-35.14,101.23
